tempo,rootlocus,referencia,bode
21018,20890,21018,20877
21019,20891,21019,20878
21020,20892,21020,20880
21021,20893,21021,20881
21022,20894,21022,20882
21023,20895,21023,20883
21024,20896,21024,20884
21025,20897,21025,20885
21026,20898,21026,20886
21027,20899,21027,20887
21028,20900,21028,20888
21029,20901,21029,20889
21030,20902,21030,20890
21031,20903,21031,20891
21032,20904,21032,20892
21033,20905,21033,20893
21034,20906,21034,20894
21035,20907,21035,20895
21036,20908,21036,20896
21037,20909,21037,20897
21038,20910,21038,20898
21039,20911,21039,20899
21040,20912,21040,20900
21041,20913,21041,20901
21042,20914,21042,20902
21043,20915,21043,20903
21044,20916,21044,20904
21045,20917,21045,20905
21046,20918,21046,20906
21047,20919,21047,20907
21048,20920,21048,20908
21049,20921,21049,20909
21050,20922,21050,20910
21051,20923,21051,20911
21052,20924,21052,20912
21053,20925,21053,20913
21054,20926,21054,20914
21055,20927,21055,20915
21056,20928,21056,20916
21057,20929,21057,20917
21058,20930,21058,20918
21059,20931,21059,20919
21060,20932,21060,20920
21061,20933,21061,20921
21062,20934,21062,20922
21063,20935,21063,20923
21064,20936,21064,20924
21065,20937,21065,20925
21066,20938,21066,20926
21067,20939,21067,20927
21068,20940,21068,20928
21069,20941,21069,20929
21070,20942,21070,20930
21071,20944,21071,20931
21072,20945,21072,20932
21073,20946,21073,20933
21074,20947,21074,20934
21075,20948,21075,20935
21076,20949,21076,20936
21077,20950,21077,20937
21078,20951,21078,20938
21079,20952,21079,20939
21080,20953,21080,20940
21081,20954,21081,20941
21082,20955,21082,20942
21083,20956,21083,20943
21084,20957,21084,20944
21085,20958,21085,20945
21086,20959,21086,20946
21087,20960,21087,20947
21088,20961,21088,20948
21089,20962,21089,20949
21090,20963,21090,20950
21091,20964,21091,20951
21092,20965,21092,20952
21093,20966,21093,20953
21094,20967,21094,20954
21095,20968,21095,20955
21096,20969,21096,20956
21097,20970,21097,20957
21098,20971,21098,20958
21099,20972,21099,20959
21100,20973,21100,20960
21101,20974,21101,20961
21102,20975,21102,20962
21103,20976,21103,20963
21104,20977,21104,20964
21105,20978,21105,20965
21106,20979,21106,20966
21107,20980,21107,20967
21108,20981,21108,20968
21109,20982,21109,20969
21110,20983,21110,20970
21111,20984,21111,20971
21112,20985,21112,20972
21113,20986,21113,20973
21114,20987,21114,20974
21115,20988,21115,20975
21116,20989,21116,20976
21117,20990,21117,20977
21118,20991,21118,20978
21119,20992,21119,20979
21120,20993,21120,20980
21121,20994,21121,20981
21122,20995,21122,20982
21123,20996,21123,20983
21124,20997,21124,20985
21125,20998,21125,20986
21126,20999,21126,20987
21127,21000,21127,20988
21128,21001,21128,20989
21129,21002,21129,20990
21130,21003,21130,20991
21131,21004,21131,20992
21132,21005,21132,20993
21133,21006,21133,20994
21134,21007,21134,20995
21135,21008,21135,20996
21136,21009,21136,20997
21137,21010,21137,20998
21138,21011,21138,20999
21139,21012,21139,21000
21140,21013,21140,21001
21141,21014,21141,21002
21142,21015,21142,21003
21143,21016,21143,21004
21144,21017,21144,21005
21145,21018,21145,21006
21146,21019,21146,21007
21147,21020,21147,21008
21148,21021,21148,21009
21149,21022,21149,21010
21150,21023,21150,21011
21151,21024,21151,21012
21152,21025,21152,21013
21153,21026,21153,21014
21154,21027,21154,21015
21155,21028,21155,21016
21156,21029,21156,21017
21157,21030,21157,21018
21158,21031,21158,21019
21159,21032,21159,21020
21160,21033,21160,21021
21161,21034,21161,21022
21162,21035,21162,21023
21163,21036,21163,21024
21164,21037,21164,21025
21165,21038,21165,21026
21166,21039,21166,21027
21167,21040,21167,21028
21168,21041,21168,21029
21169,21042,21169,21030
21170,21043,21170,21031
21171,21044,21171,21032
21172,21045,21172,21033
21173,21046,21173,21034
21174,21047,21174,21035
21175,21048,21175,21036
21176,21049,21176,21037
21177,21050,21177,21038
21178,21051,21178,21039
21179,21052,21179,21040
21180,21053,21180,21041
21181,21054,21181,21042
21182,21055,21182,21043
21183,21056,21183,21044
21184,21057,21184,21045
21185,21058,21185,21046
21186,21059,21186,21047
21187,21060,21187,21048
21188,21061,21188,21049
21189,21062,21189,21050
21190,21063,21190,21051
21191,21064,21191,21052
21192,21065,21192,21053
21193,21066,21193,21054
21194,21067,21194,21055
21195,21068,21195,21056
21196,21069,21196,21057
21197,21070,21197,21058
21198,21071,21198,21059
21199,21072,21199,21060
21200,21073,21200,21061
21201,21074,21201,21062
21202,21075,21202,21063
21203,21076,21203,21064
21204,21077,21204,21065
21205,21078,21205,21066
21206,21079,21206,21067
21207,21080,21207,21068
21208,21081,21208,21069
21209,21082,21209,21070
21210,21083,21210,21071
21211,21084,21211,21072
21212,21085,21212,21073
21213,21086,21213,21074
21214,21087,21214,21075
21215,21088,21215,21076
21216,21089,21216,21077
21217,21091,21217,21078
21218,21092,21218,21079
21219,21093,21219,21080
21220,21094,21220,21081
21221,21095,21221,21082
21222,21096,21222,21083
21223,21097,21223,21084
21224,21098,21224,21085
21225,21099,21225,21086
21226,21100,21226,21087
21227,21101,21227,21088
21228,21102,21228,21089
21229,21103,21229,21091
21230,21104,21230,21092
21231,21105,21231,21093
21232,21106,21232,21094
21233,21107,21233,21095
21234,21108,21234,21096
21235,21109,21235,21097
21236,21110,21236,21098
21237,21111,21237,21099
21238,21112,21238,21100
21239,21113,21239,21101
21240,21114,21240,21102
21241,21115,21241,21103
21242,21116,21242,21104
21243,21117,21243,21105
21244,21118,21244,21106
21245,21119,21245,21107
21246,21120,21246,21108
21247,21121,21247,21109
21248,21122,21248,21110
21249,21123,21249,21111
21250,21124,21250,21112
21251,21125,21251,21113
21252,21126,21252,21114
21253,21127,21253,21115
21254,21128,21254,21116
21255,21129,21255,21117
21256,21130,21256,21118
21257,21131,21257,21119
21258,21132,21258,21120
21259,21133,21259,21121
21260,21134,21260,21122
21261,21135,21261,21123
21262,21136,21262,21124
21263,21137,21263,21125
21264,21138,21264,21126
21265,21139,21265,21127
21266,21140,21266,21128
21267,21141,21267,21129
21268,21142,21268,21130
21269,21143,21269,21131
21270,21144,21270,21132
21271,21145,21271,21133
21272,21146,21272,21134
21273,21147,21273,21135
21274,21148,21274,21136
21275,21149,21275,21137
21276,21150,21276,21138
21277,21151,21277,21139
21278,21152,21278,21140
21279,21153,21279,21141
21280,21154,21280,21142
21281,21155,21281,21143
21282,21156,21282,21144
21283,21157,21283,21145
21284,21158,21284,21146
21285,21159,21285,21147
21286,21160,21286,21148
21287,21161,21287,21149
21288,21162,21288,21150
21289,21163,21289,21151
21290,21164,21290,21152
21291,21165,21291,21153
21292,21166,21292,21154
21293,21167,21293,21155
21294,21168,21294,21156
21295,21169,21295,21157
21296,21170,21296,21158
21297,21171,21297,21159
21298,21172,21298,21160
21299,21173,21299,21161
21300,21174,21300,21162
21301,21175,21301,21163
21302,21176,21302,21164
21303,21177,21303,21165
21304,21178,21304,21166
21305,21179,21305,21167
21306,21180,21306,21168
21307,21181,21307,21169
21308,21182,21308,21170
21309,21183,21309,21171
21310,21184,21310,21172
21311,21185,21311,21173
21312,21186,21312,21174
21313,21187,21313,21175
21314,21188,21314,21176
21315,21189,21315,21177
21316,21190,21316,21178
21317,21191,21317,21179
21318,21192,21318,21180
21319,21193,21319,21181
21320,21194,21320,21182
21321,21195,21321,21183
21322,21196,21322,21184
21323,21197,21323,21185
21324,21198,21324,21186
21325,21199,21325,21187
21326,21200,21326,21188
21327,21201,21327,21189
21328,21202,21328,21190
21329,21203,21329,21191
21330,21204,21330,21192
21331,21205,21331,21193
21332,21206,21332,21194
21333,21207,21333,21195
21334,21208,21334,21196
21335,21209,21335,21198
21336,21210,21336,21199
21337,21211,21337,21200
21338,21212,21338,21201
21339,21213,21339,21202
21340,21214,21340,21203
21341,21215,21341,21204
21342,21216,21342,21205
21343,21217,21343,21206
21344,21218,21344,21207
21345,21219,21345,21208
21346,21220,21346,21209
21347,21221,21347,21210
21348,21222,21348,21211
21349,21223,21349,21212
21350,21224,21350,21213
21351,21225,21351,21214
21352,21226,21352,21215
21353,21227,21353,21216
21354,21228,21354,21217
21355,21229,21355,21218
21356,21230,21356,21219
21357,21231,21357,21220
21358,21232,21358,21221
21359,21233,21359,21222
21360,21234,21360,21223
21361,21235,21361,21224
21362,21236,21362,21225
21363,21237,21363,21226
21364,21238,21364,21227
21365,21239,21365,21228
21366,21241,21366,21229
21367,21242,21367,21230
21368,21243,21368,21231
21369,21244,21369,21232
21370,21245,21370,21233
21371,21246,21371,21234
21372,21247,21372,21235
21373,21248,21373,21236
21374,21249,21374,21237
21375,21250,21375,21238
21376,21251,21376,21239
21377,21252,21377,21240
21378,21253,21378,21241
21379,21254,21379,21242
21380,21255,21380,21243
21381,21256,21381,21244
21382,21257,21382,21245
21383,21258,21383,21246
21384,21259,21384,21247
21385,21260,21385,21248
21386,21261,21386,21249
21387,21262,21387,21250
21388,21263,21388,21251
21389,21264,21389,21252
21390,21265,21390,21253
21391,21266,21391,21254
21392,21267,21392,21255
21393,21268,21393,21256
21394,21269,21394,21257
21395,21270,21395,21258
21396,21271,21396,21259
21397,21272,21397,21260
21398,21273,21398,21261
21399,21274,21399,21262
21400,21275,21400,21263
21401,21276,21401,21264
21402,21277,21402,21265
21403,21278,21403,21266
21404,21279,21404,21267
21405,21280,21405,21268
21406,21281,21406,21269
21407,21282,21407,21270
21408,21283,21408,21271
21409,21284,21409,21272
21410,21285,21410,21273
21411,21286,21411,21274
21412,21287,21412,21275
21413,21288,21413,21276
21414,21289,21414,21277
21415,21290,21415,21278
21416,21291,21416,21279
21417,21292,21417,21280
21418,21293,21418,21281
21419,21294,21419,21282
21420,21295,21420,21283
21421,21296,21421,21284
21422,21297,21422,21285
21423,21298,21423,21286
21424,21299,21424,21287
21425,21300,21425,21288
21426,21301,21426,21289
21427,21302,21427,21290
21428,21303,21428,21291
21429,21304,21429,21292
21430,21305,21430,21293
21431,21306,21431,21294
21432,21307,21432,21295
21433,21308,21433,21296
21434,21309,21434,21297
21435,21310,21435,21298
21436,21311,21436,21299
21437,21312,21437,21300
21438,21313,21438,21301
21439,21314,21439,21302
21440,21315,21440,21303
21441,21316,21441,21304
21442,21317,21442,21305
21443,21318,21443,21307
21444,21319,21444,21308
21445,21320,21445,21309
21446,21321,21446,21310
21447,21322,21447,21311
21448,21323,21448,21312
21449,21324,21449,21313
21450,21325,21450,21314
21451,21326,21451,21315
21452,21327,21452,21316
21453,21328,21453,21317
21454,21329,21454,21318
21455,21330,21455,21319
21456,21331,21456,21320
21457,21332,21457,21321
21458,21333,21458,21322
21459,21334,21459,21323
21460,21335,21460,21324
21461,21336,21461,21325
21462,21337,21462,21326
21463,21338,21463,21327
21464,21339,21464,21328
21465,21340,21465,21329
21466,21341,21466,21330
21467,21342,21467,21331
21468,21343,21468,21332
21469,21344,21469,21333
21470,21345,21470,21334
21471,21346,21471,21335
21472,21347,21472,21336
21473,21348,21473,21337
21474,21349,21474,21338
21475,21350,21475,21339
21476,21351,21476,21340
21477,21352,21477,21341
21478,21353,21478,21342
21479,21354,21479,21343
21480,21355,21480,21344
21481,21356,21481,21345
21482,21357,21482,21346
21483,21358,21483,21347
21484,21359,21484,21348
21485,21360,21485,21349
21486,21361,21486,21350
21487,21362,21487,21351
21488,21363,21488,21352
21489,21364,21489,21353
21490,21365,21490,21354
21491,21366,21491,21355
21492,21367,21492,21356
21493,21368,21493,21357
21494,21369,21494,21358
21495,21370,21495,21359
21496,21371,21496,21360
21497,21372,21497,21361
21498,21373,21498,21362
21499,21374,21499,21363
21500,21375,21500,21364
21501,21376,21501,21365
21502,21377,21502,21366
21503,21378,21503,21367
21504,21379,21504,21368
21505,21380,21505,21369
21506,21381,21506,21370
21507,21382,21507,21371
21508,21383,21508,21372
21509,21384,21509,21373
21510,21385,21510,21374
21511,21386,21511,21375
21512,21387,21512,21376
21513,21388,21513,21377
21514,21389,21514,21378
21515,21390,21515,21379
21516,21391,21516,21380
21517,21393,21517,21381
21518,21394,21518,21382
21519,21395,21519,21383
21520,21396,21520,21384
21521,21397,21521,21385
21522,21398,21522,21386
21523,21399,21523,21387
21524,21400,21524,21388
21525,21401,21525,21389
21526,21402,21526,21390
21527,21403,21527,21391
21528,21404,21528,21392
21529,21405,21529,21393
21530,21406,21530,21394
21531,21407,21531,21395
21532,21408,21532,21396
21533,21409,21533,21397
21534,21410,21534,21398
21535,21411,21535,21399
21536,21412,21536,21400
21537,21413,21537,21401
21538,21414,21538,21402
21539,21415,21539,21403
21540,21416,21540,21404
21541,21417,21541,21405
21542,21418,21542,21406
21543,21419,21543,21407
21544,21420,21544,21408
21545,21421,21545,21409
21546,21422,21546,21410
21547,21423,21547,21411
21548,21424,21548,21412
21549,21425,21549,21413
21550,21426,21550,21414
21551,21427,21551,21415
21552,21428,21552,21417
21553,21429,21553,21418
21554,21430,21554,21419
21555,21431,21555,21420
21556,21432,21556,21421
21557,21433,21557,21422
21558,21434,21558,21423
21559,21435,21559,21424
21560,21436,21560,21425
21561,21437,21561,21426
21562,21438,21562,21427
21563,21439,21563,21428
21564,21440,21564,21429
21565,21441,21565,21430
21566,21442,21566,21431
21567,21443,21567,21432
21568,21444,21568,21433
21569,21445,21569,21434
21570,21446,21570,21435
21571,21447,21571,21436
21572,21448,21572,21437
21573,21449,21573,21438
21574,21450,21574,21439
21575,21451,21575,21440
21576,21452,21576,21441
21577,21453,21577,21442
21578,21454,21578,21443
21579,21455,21579,21444
21580,21456,21580,21445
21581,21457,21581,21446
21582,21458,21582,21447
21583,21459,21583,21448
21584,21460,21584,21449
21585,21461,21585,21450
21586,21462,21586,21451
21587,21463,21587,21452
21588,21464,21588,21453
21589,21465,21589,21454
21590,21466,21590,21455
21591,21467,21591,21456
21592,21468,21592,21457
21593,21469,21593,21458
21594,21470,21594,21459
21595,21471,21595,21460
21596,21472,21596,21461
21597,21473,21597,21462
21598,21474,21598,21463
21599,21475,21599,21464
21600,21476,21600,21465
21601,21477,21601,21466
21602,21478,21602,21467
21603,21479,21603,21468
21604,21480,21604,21469
21605,21481,21605,21470
21606,21482,21606,21471
21607,21483,21607,21472
21608,21484,21608,21473
21609,21485,21609,21474
21610,21486,21610,21475
21611,21487,21611,21476
21612,21488,21612,21477
21613,21489,21613,21478
21614,21490,21614,21479
21615,21491,21615,21480
21616,21492,21616,21481
21617,21493,21617,21482
21618,21494,21618,21483
21619,21495,21619,21484
21620,21496,21620,21485
21621,21497,21621,21486
21622,21498,21622,21487
21623,21499,21623,21488
21624,21500,21624,21489
21625,21501,21625,21490
21626,21502,21626,21491
21627,21503,21627,21492
21628,21504,21628,21493
21629,21505,21629,21494
21630,21506,21630,21495
21631,21507,21631,21496
21632,21508,21632,21497
21633,21509,21633,21498
21634,21510,21634,21499
21635,21511,21635,21500
21636,21512,21636,21501
21637,21513,21637,21502
21638,21514,21638,21503
21639,21515,21639,21504
21640,21516,21640,21505
21641,21517,21641,21506
21642,21518,21642,21507
21643,21519,21643,21508
21644,21520,21644,21509
21645,21521,21645,21510
21646,21522,21646,21511
21647,21523,21647,21512
21648,21524,21648,21513
21649,21525,21649,21514
21650,21526,21650,21515
21651,21527,21651,21516
21652,21528,21652,21517
21653,21529,21653,21518
21654,21530,21654,21519
21655,21531,21655,21520
21656,21532,21656,21521
21657,21533,21657,21522
21658,21534,21658,21523
21659,21535,21659,21524
21660,21536,21660,21525
21661,21537,21661,21526
21662,21538,21662,21528
21663,21539,21663,21529
21664,21540,21664,21530
21665,21541,21665,21531
21666,21542,21666,21532
21667,21543,21667,21533
21668,21544,21668,21534
21669,21545,21669,21535
21670,21546,21670,21536
21671,21548,21671,21537
21672,21549,21672,21538
21673,21550,21673,21539
21674,21551,21674,21540
21675,21552,21675,21541
21676,21553,21676,21542
21677,21554,21677,21543
21678,21555,21678,21544
21679,21556,21679,21545
21680,21557,21680,21546
21681,21558,21681,21547
21682,21559,21682,21548
21683,21560,21683,21549
21684,21561,21684,21550
21685,21562,21685,21551
21686,21563,21686,21552
21687,21564,21687,21553
21688,21565,21688,21554
21689,21566,21689,21555
21690,21567,21690,21556
21691,21568,21691,21557
21692,21569,21692,21558
21693,21570,21693,21559
21694,21571,21694,21560
21695,21572,21695,21561
21696,21573,21696,21562
21697,21574,21697,21563
21698,21575,21698,21564
21699,21576,21699,21565
21700,21577,21700,21566
21701,21578,21701,21567
21702,21579,21702,21568
21703,21580,21703,21569
21704,21581,21704,21570
21705,21582,21705,21571
21706,21583,21706,21572
21707,21584,21707,21573
21708,21585,21708,21574
21709,21586,21709,21575
21710,21587,21710,21576
21711,21588,21711,21577
21712,21589,21712,21578
21713,21590,21713,21579
21714,21591,21714,21580
21715,21592,21715,21581
21716,21593,21716,21582
21717,21594,21717,21583
21718,21595,21718,21584
21719,21596,21719,21585
21720,21597,21720,21586
21721,21598,21721,21587
21722,21599,21722,21588
21723,21600,21723,21589
21724,21601,21724,21590
21725,21602,21725,21591
21726,21603,21726,21592
21727,21604,21727,21593
