tempo,kirootlocus,kibode,kiatrasobode,kiatrasorootlocus
5788.6,1.0041,1.0049,1.0049,1.0041
5788.7,1.0041,1.0049,1.0049,1.0041
5788.8,1.0041,1.0049,1.0049,1.0041
5788.9,1.0041,1.0049,1.0049,1.0041
5789,1.0041,1.0049,1.0049,1.0041
5789.1,1.0041,1.0049,1.0049,1.0041
5789.2,1.0041,1.0049,1.0049,1.0041
5789.3,1.0041,1.0049,1.0049,1.0041
5789.4,1.0041,1.0049,1.0049,1.0041
5789.5,1.0041,1.0049,1.0049,1.0041
5789.6,1.0041,1.0049,1.0049,1.0041
5789.7,1.0041,1.0049,1.0049,1.0041
5789.8,1.0041,1.0049,1.0049,1.0041
5789.9,1.0041,1.0049,1.0049,1.0041
5790,1.0041,1.0049,1.0049,1.0041
5790.1,1.0041,1.0049,1.0049,1.0041
5790.2,1.0041,1.0049,1.0049,1.0041
5790.3,1.0041,1.0049,1.0049,1.0041
5790.4,1.0041,1.0049,1.0049,1.0041
5790.5,1.0041,1.0049,1.0049,1.0041
5790.6,1.0041,1.0049,1.0049,1.0041
5790.7,1.0041,1.0049,1.0049,1.0041
5790.8,1.0041,1.0049,1.0049,1.0041
5790.9,1.0041,1.0049,1.0049,1.0041
5791,1.0041,1.0049,1.0049,1.0041
5791.1,1.0041,1.0049,1.0049,1.0041
5791.2,1.0041,1.0049,1.0049,1.0041
5791.3,1.0041,1.0049,1.0049,1.0041
5791.4,1.0041,1.0049,1.0049,1.0041
5791.5,1.0041,1.0049,1.0049,1.0041
5791.6,1.0041,1.0049,1.0049,1.0041
5791.7,1.0041,1.0049,1.0049,1.0041
5791.8,1.0041,1.0049,1.0049,1.0041
5791.9,1.0041,1.0049,1.0049,1.0041
5792,1.0041,1.0049,1.0049,1.0041
5792.1,1.0041,1.0049,1.0049,1.0041
5792.2,1.0041,1.0049,1.0049,1.0041
5792.3,1.0041,1.0049,1.0049,1.0041
5792.4,1.0041,1.0049,1.0049,1.0041
5792.5,1.0041,1.0049,1.0049,1.0041
5792.6,1.0041,1.0049,1.0049,1.0041
5792.7,1.0041,1.0049,1.0049,1.0041
5792.8,1.0041,1.0049,1.0049,1.0041
5792.9,1.0041,1.0048,1.0049,1.0041
5793,1.0041,1.0048,1.0049,1.0041
5793.1,1.0041,1.0048,1.0048,1.0041
5793.2,1.0041,1.0048,1.0048,1.0041
5793.3,1.0041,1.0048,1.0048,1.0041
5793.4,1.0041,1.0048,1.0048,1.0041
5793.5,1.0041,1.0048,1.0048,1.0041
5793.6,1.0041,1.0048,1.0048,1.0041
5793.7,1.0041,1.0048,1.0048,1.0041
5793.8,1.0041,1.0048,1.0048,1.0041
5793.9,1.0041,1.0048,1.0048,1.0041
5794,1.0041,1.0048,1.0048,1.0041
5794.1,1.0041,1.0048,1.0048,1.0041
5794.2,1.0041,1.0048,1.0048,1.0041
5794.3,1.0041,1.0048,1.0048,1.0041
5794.4,1.0041,1.0048,1.0048,1.0041
5794.5,1.0041,1.0048,1.0048,1.0041
5794.6,1.0041,1.0048,1.0048,1.0041
5794.7,1.0041,1.0048,1.0048,1.0041
5794.8,1.0041,1.0048,1.0048,1.0041
5794.9,1.0041,1.0048,1.0048,1.0041
5795,1.0041,1.0048,1.0048,1.0041
5795.1,1.0041,1.0048,1.0048,1.0041
5795.2,1.0041,1.0048,1.0048,1.0041
5795.3,1.0041,1.0048,1.0048,1.0041
5795.4,1.0041,1.0048,1.0048,1.0041
5795.5,1.0041,1.0048,1.0048,1.0041
5795.6,1.0041,1.0048,1.0048,1.0041
5795.7,1.0041,1.0048,1.0048,1.0041
5795.8,1.0041,1.0048,1.0048,1.0041
5795.9,1.0041,1.0048,1.0048,1.0041
5796,1.0041,1.0048,1.0048,1.0041
5796.1,1.0041,1.0048,1.0048,1.0041
5796.2,1.0041,1.0048,1.0048,1.0041
5796.3,1.0041,1.0048,1.0048,1.0041
5796.4,1.0041,1.0048,1.0048,1.0041
5796.5,1.0041,1.0048,1.0048,1.0041
5796.6,1.0041,1.0048,1.0048,1.0041
5796.7,1.0041,1.0048,1.0048,1.0041
5796.8,1.0041,1.0048,1.0048,1.0041
5796.9,1.0041,1.0048,1.0048,1.0041
5797,1.0041,1.0048,1.0048,1.0041
5797.1,1.0041,1.0048,1.0048,1.0041
5797.2,1.0041,1.0048,1.0048,1.0041
5797.3,1.0041,1.0048,1.0048,1.0041
5797.4,1.0041,1.0048,1.0048,1.0041
5797.5,1.0041,1.0048,1.0048,1.0041
5797.6,1.0041,1.0048,1.0048,1.0041
5797.7,1.0041,1.0048,1.0048,1.0041
5797.8,1.0041,1.0048,1.0048,1.0041
5797.9,1.0041,1.0048,1.0048,1.0041
5798,1.0041,1.0048,1.0048,1.0041
5798.1,1.0041,1.0048,1.0048,1.0041
5798.2,1.0041,1.0048,1.0048,1.0041
5798.3,1.0041,1.0048,1.0048,1.0041
5798.4,1.0041,1.0048,1.0048,1.0041
5798.5,1.0041,1.0048,1.0048,1.0041
5798.6,1.0041,1.0048,1.0048,1.0041
5798.7,1.0041,1.0048,1.0048,1.0041
5798.8,1.0041,1.0048,1.0048,1.0041
5798.9,1.0041,1.0048,1.0048,1.0041
5799,1.0041,1.0048,1.0048,1.0041
5799.1,1.0041,1.0048,1.0048,1.0041
5799.2,1.0041,1.0048,1.0048,1.0041
5799.3,1.0041,1.0048,1.0048,1.0041
5799.4,1.0041,1.0048,1.0048,1.0041
5799.5,1.0041,1.0048,1.0048,1.0041
5799.6,1.0041,1.0048,1.0048,1.0041
5799.7,1.0041,1.0048,1.0048,1.0041
5799.8,1.0041,1.0048,1.0048,1.0041
5799.9,1.0041,1.0048,1.0048,1.0041
5800,1.0041,1.0048,1.0048,1.0041
5800.1,1.0041,1.0048,1.0048,1.0041
5800.2,1.0041,1.0048,1.0048,1.0041
5800.3,1.0041,1.0048,1.0048,1.0041
5800.4,1.0041,1.0048,1.0048,1.0041
5800.5,1.0041,1.0048,1.0048,1.0041
5800.6,1.0041,1.0048,1.0048,1.0041
5800.7,1.0041,1.0048,1.0048,1.0041
5800.8,1.0041,1.0048,1.0048,1.0041
5800.9,1.0041,1.0048,1.0048,1.0041
5801,1.0041,1.0048,1.0048,1.0041
5801.1,1.0041,1.0048,1.0048,1.0041
5801.2,1.0041,1.0048,1.0048,1.0041
5801.3,1.0041,1.0048,1.0048,1.0041
5801.4,1.0041,1.0048,1.0048,1.0041
5801.5,1.0041,1.0048,1.0048,1.0041
5801.6,1.0041,1.0048,1.0048,1.0041
5801.7,1.0041,1.0048,1.0048,1.0041
5801.8,1.0041,1.0048,1.0048,1.0041
5801.9,1.0041,1.0048,1.0048,1.0041
5802,1.0041,1.0048,1.0048,1.0041
5802.1,1.0041,1.0048,1.0048,1.0041
5802.2,1.0041,1.0048,1.0048,1.0041
5802.3,1.0041,1.0048,1.0048,1.0041
5802.4,1.0041,1.0048,1.0048,1.0041
5802.5,1.0041,1.0048,1.0048,1.0041
5802.6,1.0041,1.0048,1.0048,1.0041
5802.7,1.0041,1.0048,1.0048,1.0041
5802.8,1.0041,1.0048,1.0048,1.0041
5802.9,1.0041,1.0048,1.0048,1.0041
5803,1.0041,1.0048,1.0048,1.0041
5803.1,1.0041,1.0048,1.0048,1.0041
5803.2,1.0041,1.0048,1.0048,1.0041
5803.3,1.0041,1.0048,1.0048,1.0041
5803.4,1.0041,1.0048,1.0048,1.0041
5803.5,1.0041,1.0048,1.0048,1.0041
5803.6,1.0041,1.0048,1.0048,1.0041
5803.7,1.0041,1.0048,1.0048,1.0041
5803.8,1.0041,1.0048,1.0048,1.0041
5803.9,1.0041,1.0048,1.0048,1.0041
5804,1.0041,1.0048,1.0048,1.0041
5804.1,1.0041,1.0048,1.0048,1.0041
5804.2,1.0041,1.0048,1.0048,1.0041
5804.3,1.0041,1.0048,1.0048,1.0041
5804.4,1.0041,1.0048,1.0048,1.0041
5804.5,1.0041,1.0048,1.0048,1.0041
5804.6,1.0041,1.0047,1.0048,1.0041
5804.7,1.0041,1.0047,1.0047,1.0041
5804.8,1.0041,1.0047,1.0047,1.0041
5804.9,1.0041,1.0047,1.0047,1.0041
5805,1.0041,1.0047,1.0047,1.0041
5805.1,1.0041,1.0047,1.0047,1.0041
5805.2,1.0041,1.0047,1.0047,1.0041
5805.3,1.0041,1.0047,1.0047,1.0041
5805.4,1.0041,1.0047,1.0047,1.0041
5805.5,1.0041,1.0047,1.0047,1.0041
5805.6,1.0041,1.0047,1.0047,1.0041
5805.7,1.0041,1.0047,1.0047,1.0041
5805.8,1.0041,1.0047,1.0047,1.0041
5805.9,1.0041,1.0047,1.0047,1.0041
5806,1.0041,1.0047,1.0047,1.0041
5806.1,1.0041,1.0047,1.0047,1.0041
5806.2,1.0041,1.0047,1.0047,1.0041
5806.3,1.0041,1.0047,1.0047,1.0041
5806.4,1.0041,1.0047,1.0047,1.0041
5806.5,1.0041,1.0047,1.0047,1.0041
5806.6,1.0041,1.0047,1.0047,1.0041
5806.7,1.0041,1.0047,1.0047,1.0041
5806.8,1.0041,1.0047,1.0047,1.0041
5806.9,1.0041,1.0047,1.0047,1.0041
5807,1.0041,1.0047,1.0047,1.0041
5807.1,1.0041,1.0047,1.0047,1.0041
5807.2,1.0041,1.0047,1.0047,1.0041
5807.3,1.0041,1.0047,1.0047,1.0041
5807.4,1.0041,1.0047,1.0047,1.0041
5807.5,1.0041,1.0047,1.0047,1.0041
5807.6,1.0041,1.0047,1.0047,1.0041
5807.7,1.0041,1.0047,1.0047,1.0041
5807.8,1.0041,1.0047,1.0047,1.0041
5807.9,1.0041,1.0047,1.0047,1.0041
5808,1.0041,1.0047,1.0047,1.0041
5808.1,1.0041,1.0047,1.0047,1.0041
5808.2,1.0041,1.0047,1.0047,1.0041
5808.3,1.0041,1.0047,1.0047,1.0041
5808.4,1.0041,1.0047,1.0047,1.0041
5808.5,1.0041,1.0047,1.0047,1.0041
5808.6,1.0041,1.0047,1.0047,1.0041
5808.7,1.0041,1.0047,1.0047,1.0041
5808.8,1.0041,1.0047,1.0047,1.0041
5808.9,1.0041,1.0047,1.0047,1.0041
5809,1.0041,1.0047,1.0047,1.0041
5809.1,1.0041,1.0047,1.0047,1.0041
5809.2,1.0041,1.0047,1.0047,1.0041
5809.3,1.0041,1.0047,1.0047,1.0041
5809.4,1.0041,1.0047,1.0047,1.0041
5809.5,1.0041,1.0047,1.0047,1.0041
5809.6,1.0041,1.0047,1.0047,1.0041
5809.7,1.0041,1.0047,1.0047,1.0041
5809.8,1.0041,1.0047,1.0047,1.0041
5809.9,1.0041,1.0047,1.0047,1.0041
5810,1.0041,1.0047,1.0047,1.0041
5810.1,1.0041,1.0047,1.0047,1.0041
5810.2,1.0041,1.0047,1.0047,1.0041
5810.3,1.0041,1.0047,1.0047,1.0041
5810.4,1.0041,1.0047,1.0047,1.0041
5810.5,1.0041,1.0047,1.0047,1.0041
5810.6,1.0041,1.0047,1.0047,1.0041
5810.7,1.0041,1.0047,1.0047,1.0041
5810.8,1.0041,1.0047,1.0047,1.0041
5810.9,1.0041,1.0047,1.0047,1.0041
5811,1.0041,1.0047,1.0047,1.0041
5811.1,1.0041,1.0047,1.0047,1.0041
5811.2,1.0041,1.0047,1.0047,1.0041
5811.3,1.0041,1.0047,1.0047,1.0041
5811.4,1.0041,1.0047,1.0047,1.0041
5811.5,1.0041,1.0047,1.0047,1.0041
5811.6,1.0041,1.0047,1.0047,1.0041
5811.7,1.0041,1.0047,1.0047,1.0041
5811.8,1.0041,1.0047,1.0047,1.0041
5811.9,1.0041,1.0047,1.0047,1.0041
5812,1.0041,1.0047,1.0047,1.0041
5812.1,1.0041,1.0047,1.0047,1.0041
5812.2,1.0041,1.0047,1.0047,1.0041
5812.3,1.0041,1.0047,1.0047,1.0041
5812.4,1.0041,1.0047,1.0047,1.0041
5812.5,1.0041,1.0047,1.0047,1.0041
5812.6,1.0041,1.0047,1.0047,1.0041
5812.7,1.0041,1.0047,1.0047,1.0041
5812.8,1.0041,1.0047,1.0047,1.0041
5812.9,1.0041,1.0047,1.0047,1.0041
5813,1.0041,1.0047,1.0047,1.0041
5813.1,1.0041,1.0047,1.0047,1.0041
5813.2,1.0041,1.0047,1.0047,1.0041
5813.3,1.0041,1.0047,1.0047,1.0041
5813.4,1.0041,1.0047,1.0047,1.0041
5813.5,1.0041,1.0047,1.0047,1.0041
5813.6,1.0041,1.0047,1.0047,1.0041
5813.7,1.0041,1.0047,1.0047,1.0041
5813.8,1.0041,1.0047,1.0047,1.0041
5813.9,1.0041,1.0047,1.0047,1.0041
5814,1.0041,1.0047,1.0047,1.0041
5814.1,1.0041,1.0047,1.0047,1.0041
5814.2,1.0041,1.0047,1.0047,1.0041
5814.3,1.0041,1.0047,1.0047,1.0041
5814.4,1.0041,1.0047,1.0047,1.0041
5814.5,1.0041,1.0047,1.0047,1.0041
5814.6,1.0041,1.0047,1.0047,1.0041
5814.7,1.0041,1.0047,1.0047,1.0041
5814.8,1.0041,1.0047,1.0047,1.0041
5814.9,1.0041,1.0047,1.0047,1.0041
5815,1.0041,1.0047,1.0047,1.0041
5815.1,1.0041,1.0047,1.0047,1.0041
5815.2,1.0041,1.0047,1.0047,1.0041
5815.3,1.0041,1.0047,1.0047,1.0041
5815.4,1.0041,1.0047,1.0047,1.0041
5815.5,1.0041,1.0047,1.0047,1.0041
5815.6,1.0041,1.0047,1.0047,1.0041
5815.7,1.0041,1.0047,1.0047,1.0041
5815.8,1.0041,1.0047,1.0047,1.0041
5815.9,1.0041,1.0047,1.0047,1.0041
5816,1.0041,1.0047,1.0047,1.0041
5816.1,1.0041,1.0047,1.0047,1.0041
5816.2,1.0041,1.0046,1.0047,1.0041
5816.3,1.0041,1.0046,1.0046,1.0041
5816.4,1.0041,1.0046,1.0046,1.0041
5816.5,1.0041,1.0046,1.0046,1.0041
5816.6,1.0041,1.0046,1.0046,1.0041
5816.7,1.0041,1.0046,1.0046,1.0041
5816.8,1.0041,1.0046,1.0046,1.0041
5816.9,1.0041,1.0046,1.0046,1.0041
5817,1.0041,1.0046,1.0046,1.0041
5817.1,1.0041,1.0046,1.0046,1.0041
5817.2,1.0041,1.0046,1.0046,1.0041
5817.3,1.0041,1.0046,1.0046,1.0041
5817.4,1.0041,1.0046,1.0046,1.0041
5817.5,1.0041,1.0046,1.0046,1.0041
5817.6,1.0041,1.0046,1.0046,1.0041
5817.7,1.0041,1.0046,1.0046,1.0041
5817.8,1.0041,1.0046,1.0046,1.0041
5817.9,1.0041,1.0046,1.0046,1.0041
5818,1.0041,1.0046,1.0046,1.0041
5818.1,1.0041,1.0046,1.0046,1.0041
5818.2,1.0041,1.0046,1.0046,1.0041
5818.3,1.0041,1.0046,1.0046,1.0041
5818.4,1.0041,1.0046,1.0046,1.0041
5818.5,1.0041,1.0046,1.0046,1.0041
5818.6,1.0041,1.0046,1.0046,1.0041
5818.7,1.0041,1.0046,1.0046,1.0041
5818.8,1.0041,1.0046,1.0046,1.0041
5818.9,1.0041,1.0046,1.0046,1.0041
5819,1.0041,1.0046,1.0046,1.0041
5819.1,1.0041,1.0046,1.0046,1.0041
5819.2,1.0041,1.0046,1.0046,1.0041
5819.3,1.0041,1.0046,1.0046,1.0041
5819.4,1.0041,1.0046,1.0046,1.0041
5819.5,1.0041,1.0046,1.0046,1.0041
5819.6,1.0041,1.0046,1.0046,1.0041
5819.7,1.0041,1.0046,1.0046,1.0041
5819.8,1.0041,1.0046,1.0046,1.0041
5819.9,1.0041,1.0046,1.0046,1.0041
5820,1.0041,1.0046,1.0046,1.0041
5820.1,1.0041,1.0046,1.0046,1.0041
5820.2,1.0041,1.0046,1.0046,1.0041
5820.3,1.0041,1.0046,1.0046,1.0041
5820.4,1.0041,1.0046,1.0046,1.0041
5820.5,1.0041,1.0046,1.0046,1.0041
5820.6,1.0041,1.0046,1.0046,1.0041
5820.7,1.0041,1.0046,1.0046,1.0041
5820.8,1.0041,1.0046,1.0046,1.0041
5820.9,1.0041,1.0046,1.0046,1.0041
5821,1.0041,1.0046,1.0046,1.0041
5821.1,1.0041,1.0046,1.0046,1.0041
5821.2,1.0041,1.0046,1.0046,1.0041
5821.3,1.0041,1.0046,1.0046,1.0041
5821.4,1.0041,1.0046,1.0046,1.0041
5821.5,1.0041,1.0046,1.0046,1.0041
5821.6,1.0041,1.0046,1.0046,1.0041
5821.7,1.0041,1.0046,1.0046,1.0041
5821.8,1.0041,1.0046,1.0046,1.0041
5821.9,1.0041,1.0046,1.0046,1.0041
5822,1.0041,1.0046,1.0046,1.0041
5822.1,1.0041,1.0046,1.0046,1.0041
5822.2,1.0041,1.0046,1.0046,1.0041
5822.3,1.0041,1.0046,1.0046,1.0041
5822.4,1.0041,1.0046,1.0046,1.0041
5822.5,1.0041,1.0046,1.0046,1.0041
5822.6,1.0041,1.0046,1.0046,1.0041
5822.7,1.0041,1.0046,1.0046,1.0041
5822.8,1.0041,1.0046,1.0046,1.0041
5822.9,1.0041,1.0046,1.0046,1.0041
5823,1.0041,1.0046,1.0046,1.0041
5823.1,1.0041,1.0046,1.0046,1.0041
5823.2,1.0041,1.0046,1.0046,1.0041
5823.3,1.0041,1.0046,1.0046,1.0041
5823.4,1.0041,1.0046,1.0046,1.0041
5823.5,1.0041,1.0046,1.0046,1.0041
5823.6,1.0041,1.0046,1.0046,1.0041
5823.7,1.0041,1.0046,1.0046,1.0041
5823.8,1.0041,1.0046,1.0046,1.0041
5823.9,1.0041,1.0046,1.0046,1.0041
5824,1.0041,1.0046,1.0046,1.0041
5824.1,1.0041,1.0046,1.0046,1.0041
5824.2,1.0041,1.0046,1.0046,1.0041
5824.3,1.0041,1.0046,1.0046,1.0041
5824.4,1.0041,1.0046,1.0046,1.0041
5824.5,1.0041,1.0046,1.0046,1.0041
5824.6,1.0041,1.0046,1.0046,1.0041
5824.7,1.0041,1.0046,1.0046,1.0041
5824.8,1.0041,1.0046,1.0046,1.0041
5824.9,1.0041,1.0046,1.0046,1.0041
5825,1.0041,1.0046,1.0046,1.0041
5825.1,1.0041,1.0046,1.0046,1.0041
5825.2,1.0041,1.0046,1.0046,1.0041
5825.3,1.0041,1.0046,1.0046,1.0041
5825.4,1.0041,1.0046,1.0046,1.0041
5825.5,1.0041,1.0046,1.0046,1.0041
5825.6,1.0041,1.0046,1.0046,1.0041
5825.7,1.0041,1.0046,1.0046,1.0041
5825.8,1.0041,1.0046,1.0046,1.0041
5825.9,1.0041,1.0046,1.0046,1.0041
5826,1.0041,1.0046,1.0046,1.0041
5826.1,1.0041,1.0046,1.0046,1.0041
5826.2,1.0041,1.0046,1.0046,1.0041
5826.3,1.0041,1.0046,1.0046,1.0041
5826.4,1.0041,1.0046,1.0046,1.0041
5826.5,1.0041,1.0046,1.0046,1.0041
5826.6,1.0041,1.0046,1.0046,1.0041
5826.7,1.0041,1.0046,1.0046,1.0041
5826.8,1.0041,1.0046,1.0046,1.0041
5826.9,1.0041,1.0046,1.0046,1.0041
5827,1.0041,1.0046,1.0046,1.0041
5827.1,1.0041,1.0046,1.0046,1.0041
5827.2,1.0041,1.0046,1.0046,1.0041
5827.3,1.0041,1.0046,1.0046,1.0041
5827.4,1.0041,1.0046,1.0046,1.0041
5827.5,1.0041,1.0046,1.0046,1.0041
5827.6,1.0041,1.0046,1.0046,1.0041
5827.7,1.0041,1.0046,1.0046,1.0041
5827.8,1.0041,1.0045,1.0045,1.0041
5827.9,1.0041,1.0045,1.0045,1.0041
5828,1.0041,1.0045,1.0045,1.0041
5828.1,1.0041,1.0045,1.0045,1.0041
5828.2,1.0041,1.0045,1.0045,1.0041
5828.3,1.0041,1.0045,1.0045,1.0041
5828.4,1.0041,1.0045,1.0045,1.0041
5828.5,1.0041,1.0045,1.0045,1.0041
5828.6,1.0041,1.0045,1.0045,1.0041
5828.7,1.0041,1.0045,1.0045,1.0041
5828.8,1.0041,1.0045,1.0045,1.0041
5828.9,1.0041,1.0045,1.0045,1.0041
5829,1.0041,1.0045,1.0045,1.0041
5829.1,1.0041,1.0045,1.0045,1.0041
5829.2,1.0041,1.0045,1.0045,1.0041
5829.3,1.0041,1.0045,1.0045,1.0041
5829.4,1.0041,1.0045,1.0045,1.0041
5829.5,1.0041,1.0045,1.0045,1.0041
5829.6,1.0041,1.0045,1.0045,1.0041
5829.7,1.0041,1.0045,1.0045,1.0041
5829.8,1.0041,1.0045,1.0045,1.0041
5829.9,1.0041,1.0045,1.0045,1.0041
5830,1.0041,1.0045,1.0045,1.0041
5830.1,1.0041,1.0045,1.0045,1.0041
5830.2,1.0041,1.0045,1.0045,1.0041
5830.3,1.0041,1.0045,1.0045,1.0041
5830.4,1.0041,1.0045,1.0045,1.0041
5830.5,1.0041,1.0045,1.0045,1.0041
5830.6,1.0041,1.0045,1.0045,1.0041
5830.7,1.0041,1.0045,1.0045,1.0041
5830.8,1.0041,1.0045,1.0045,1.0041
5830.9,1.0041,1.0045,1.0045,1.0041
5831,1.0041,1.0045,1.0045,1.0041
5831.1,1.0041,1.0045,1.0045,1.0041
5831.2,1.0041,1.0045,1.0045,1.0041
5831.3,1.0041,1.0045,1.0045,1.0041
5831.4,1.0041,1.0045,1.0045,1.0041
5831.5,1.0041,1.0045,1.0045,1.0041
5831.6,1.0041,1.0045,1.0045,1.0041
5831.7,1.0041,1.0045,1.0045,1.0041
5831.8,1.0041,1.0045,1.0045,1.0041
5831.9,1.0041,1.0045,1.0045,1.0041
5832,1.0041,1.0045,1.0045,1.0041
5832.1,1.0041,1.0045,1.0045,1.0041
5832.2,1.0041,1.0045,1.0045,1.0041
5832.3,1.0041,1.0045,1.0045,1.0041
5832.4,1.0041,1.0045,1.0045,1.0041
5832.5,1.0041,1.0045,1.0045,1.0041
5832.6,1.0041,1.0045,1.0045,1.0041
5832.7,1.0041,1.0045,1.0045,1.0041
5832.8,1.0041,1.0045,1.0045,1.0041
5832.9,1.0041,1.0045,1.0045,1.0041
5833,1.0041,1.0045,1.0045,1.0041
5833.1,1.0041,1.0045,1.0045,1.0041
5833.2,1.0041,1.0045,1.0045,1.0041
5833.3,1.0041,1.0045,1.0045,1.0041
5833.4,1.0041,1.0045,1.0045,1.0041
5833.5,1.0041,1.0045,1.0045,1.0041
5833.6,1.0041,1.0045,1.0045,1.0041
5833.7,1.0041,1.0045,1.0045,1.0041
5833.8,1.0041,1.0045,1.0045,1.0041
5833.9,1.0041,1.0045,1.0045,1.0041
5834,1.0041,1.0045,1.0045,1.0041
5834.1,1.0041,1.0045,1.0045,1.0041
5834.2,1.0041,1.0045,1.0045,1.0041
5834.3,1.0041,1.0045,1.0045,1.0041
5834.4,1.0041,1.0045,1.0045,1.0041
5834.5,1.0041,1.0045,1.0045,1.0041
5834.6,1.0041,1.0045,1.0045,1.0041
5834.7,1.0041,1.0045,1.0045,1.0041
5834.8,1.0041,1.0045,1.0045,1.0041
5834.9,1.0041,1.0045,1.0045,1.0041
5835,1.0041,1.0045,1.0045,1.0041
5835.1,1.0041,1.0045,1.0045,1.0041
5835.2,1.0041,1.0045,1.0045,1.0041
5835.3,1.0041,1.0045,1.0045,1.0041
5835.4,1.0041,1.0045,1.0045,1.0041
5835.5,1.0041,1.0045,1.0045,1.0041
5835.6,1.0041,1.0045,1.0045,1.0041
5835.7,1.0041,1.0045,1.0045,1.0041
5835.8,1.0041,1.0045,1.0045,1.0041
5835.9,1.0041,1.0045,1.0045,1.0041
5836,1.0041,1.0045,1.0045,1.0041
5836.1,1.0041,1.0045,1.0045,1.0041
5836.2,1.0041,1.0045,1.0045,1.0041
5836.3,1.0041,1.0045,1.0045,1.0041
5836.4,1.0041,1.0045,1.0045,1.0041
5836.5,1.0041,1.0045,1.0045,1.0041
5836.6,1.0041,1.0045,1.0045,1.0041
5836.7,1.0041,1.0045,1.0045,1.0041
5836.8,1.0041,1.0045,1.0045,1.0041
5836.9,1.0041,1.0045,1.0045,1.0041
5837,1.0041,1.0045,1.0045,1.0041
5837.1,1.0041,1.0045,1.0045,1.0041
5837.2,1.0041,1.0045,1.0045,1.0041
5837.3,1.0041,1.0045,1.0045,1.0041
5837.4,1.0041,1.0045,1.0045,1.0041
5837.5,1.0041,1.0045,1.0045,1.0041
5837.6,1.0041,1.0045,1.0045,1.0041
5837.7,1.0041,1.0045,1.0045,1.0041
5837.8,1.0041,1.0045,1.0045,1.0041
5837.9,1.0041,1.0045,1.0045,1.0041
5838,1.0041,1.0045,1.0045,1.0041
5838.1,1.0041,1.0045,1.0045,1.0041
5838.2,1.0041,1.0045,1.0045,1.0041
5838.3,1.0041,1.0045,1.0045,1.0041
5838.4,1.0041,1.0045,1.0045,1.0041
5838.5,1.0041,1.0045,1.0045,1.0041
5838.6,1.0041,1.0045,1.0045,1.0041
5838.7,1.0041,1.0045,1.0045,1.0041
5838.8,1.0041,1.0045,1.0045,1.0041
5838.9,1.0041,1.0045,1.0045,1.0041
5839,1.0041,1.0045,1.0045,1.0041
5839.1,1.0041,1.0045,1.0045,1.0041
5839.2,1.0041,1.0045,1.0045,1.0041
5839.3,1.0041,1.0044,1.0044,1.0041
5839.4,1.0041,1.0044,1.0044,1.0041
5839.5,1.0041,1.0044,1.0044,1.0041
5839.6,1.0041,1.0044,1.0044,1.0041
5839.7,1.0041,1.0044,1.0044,1.0041
5839.8,1.0041,1.0044,1.0044,1.0041
5839.9,1.0041,1.0044,1.0044,1.0041
5840,1.0041,1.0044,1.0044,1.0041
5840.1,1.0041,1.0044,1.0044,1.0041
5840.2,1.0041,1.0044,1.0044,1.0041
5840.3,1.0041,1.0044,1.0044,1.0041
5840.4,1.0041,1.0044,1.0044,1.0041
5840.5,1.0041,1.0044,1.0044,1.0041
5840.6,1.0041,1.0044,1.0044,1.0041
5840.7,1.0041,1.0044,1.0044,1.0041
5840.8,1.0041,1.0044,1.0044,1.0041
5840.9,1.0041,1.0044,1.0044,1.0041
5841,1.0041,1.0044,1.0044,1.0041
5841.1,1.0041,1.0044,1.0044,1.0041
5841.2,1.0041,1.0044,1.0044,1.0041
5841.3,1.0041,1.0044,1.0044,1.0041
5841.4,1.0041,1.0044,1.0044,1.0041
5841.5,1.0041,1.0044,1.0044,1.0041
5841.6,1.0041,1.0044,1.0044,1.0041
5841.7,1.0041,1.0044,1.0044,1.0041
5841.8,1.0041,1.0044,1.0044,1.0041
5841.9,1.0041,1.0044,1.0044,1.0041
5842,1.0041,1.0044,1.0044,1.0041
5842.1,1.0041,1.0044,1.0044,1.0041
5842.2,1.0041,1.0044,1.0044,1.0041
5842.3,1.0041,1.0044,1.0044,1.0041
5842.4,1.0041,1.0044,1.0044,1.0041
5842.5,1.0041,1.0044,1.0044,1.0041
5842.6,1.0041,1.0044,1.0044,1.0041
5842.7,1.0041,1.0044,1.0044,1.0041
5842.8,1.0041,1.0044,1.0044,1.0041
5842.9,1.0041,1.0044,1.0044,1.0041
5843,1.0041,1.0044,1.0044,1.0041
5843.1,1.0041,1.0044,1.0044,1.0041
5843.2,1.0041,1.0044,1.0044,1.0041
5843.3,1.0041,1.0044,1.0044,1.0041
5843.4,1.0041,1.0044,1.0044,1.0041
5843.5,1.0041,1.0044,1.0044,1.0041
5843.6,1.0041,1.0044,1.0044,1.0041
5843.7,1.0041,1.0044,1.0044,1.0041
5843.8,1.0041,1.0044,1.0044,1.0041
5843.9,1.0041,1.0044,1.0044,1.0041
5844,1.0041,1.0044,1.0044,1.0041
5844.1,1.0041,1.0044,1.0044,1.0041
5844.2,1.0041,1.0044,1.0044,1.0041
5844.3,1.0041,1.0044,1.0044,1.0041
5844.4,1.0041,1.0044,1.0044,1.0041
5844.5,1.0041,1.0044,1.0044,1.0041
5844.6,1.0041,1.0044,1.0044,1.0041
5844.7,1.0041,1.0044,1.0044,1.0041
5844.8,1.0041,1.0044,1.0044,1.0041
