tempo,rootlocuspade
390.54,1.0556
390.55,1.0555
390.56,1.0555
390.57,1.0555
390.58,1.0555
390.59,1.0555
390.6,1.0555
390.61,1.0555
390.62,1.0554
390.63,1.0554
390.64,1.0554
390.65,1.0554
390.66,1.0554
390.67,1.0554
390.68,1.0554
390.69,1.0554
390.7,1.0553
390.71,1.0553
390.72,1.0553
390.73,1.0553
390.74,1.0553
390.75,1.0553
390.76,1.0553
390.77,1.0552
390.78,1.0552
390.79,1.0552
390.8,1.0552
390.81,1.0552
390.82,1.0552
390.83,1.0552
390.84,1.0552
390.85,1.0551
390.86,1.0551
390.87,1.0551
390.88,1.0551
390.89,1.0551
390.9,1.0551
390.91,1.0551
390.92,1.055
390.93,1.055
390.94,1.055
390.95,1.055
390.96,1.055
390.97,1.055
390.98,1.055
390.99,1.055
391.0,1.0549
391.01,1.0549
391.02,1.0549
391.03,1.0549
391.04,1.0549
391.05,1.0549
391.06,1.0549
391.07,1.0548
391.08,1.0548
391.09,1.0548
391.1,1.0548
391.11,1.0548
391.12,1.0548
391.13,1.0548
391.14,1.0548
391.15,1.0547
391.16,1.0547
391.17,1.0547
391.18,1.0547
391.19,1.0547
391.2,1.0547
391.21,1.0547
391.22,1.0546
391.23,1.0546
391.24,1.0546
391.25,1.0546
391.26,1.0546
391.27,1.0546
391.28,1.0546
391.29,1.0546
391.3,1.0545
391.31,1.0545
391.32,1.0545
391.33,1.0545
391.34,1.0545
391.35,1.0545
391.36,1.0545
391.37,1.0544
391.38,1.0544
391.39,1.0544
391.4,1.0544
391.41,1.0544
391.42,1.0544
391.43,1.0544
391.44,1.0544
391.45,1.0543
391.46,1.0543
391.47,1.0543
391.48,1.0543
391.49,1.0543
391.5,1.0543
391.51,1.0543
391.52,1.0542
391.53,1.0542
391.54,1.0542
391.55,1.0542
391.56,1.0542
391.57,1.0542
391.58,1.0542
391.59,1.0542
391.6,1.0541
391.61,1.0541
391.62,1.0541
391.63,1.0541
391.64,1.0541
391.65,1.0541
391.66,1.0541
391.67,1.054
391.68,1.054
391.69,1.054
391.7,1.054
391.71,1.054
391.72,1.054
391.73,1.054
391.74,1.054
391.75,1.0539
391.76,1.0539
391.77,1.0539
391.78,1.0539
391.79,1.0539
391.8,1.0539
391.81,1.0539
391.82,1.0538
391.83,1.0538
391.84,1.0538
391.85,1.0538
391.86,1.0538
391.87,1.0538
391.88,1.0538
391.89,1.0538
391.9,1.0537
391.91,1.0537
391.92,1.0537
391.93,1.0537
391.94,1.0537
391.95,1.0537
391.96,1.0537
391.97,1.0536
391.98,1.0536
391.99,1.0536
392.0,1.0536
392.01,1.0536
392.02,1.0536
392.03,1.0536
392.04,1.0536
392.05,1.0535
392.06,1.0535
392.07,1.0535
392.08,1.0535
392.09,1.0535
392.1,1.0535
392.11,1.0535
392.12,1.0534
392.13,1.0534
392.14,1.0534
392.15,1.0534
392.16,1.0534
392.17,1.0534
392.18,1.0534
392.19,1.0534
392.2,1.0533
392.21,1.0533
392.22,1.0533
392.23,1.0533
392.24,1.0533
392.25,1.0533
392.26,1.0533
392.27,1.0533
392.28,1.0532
392.29,1.0532
392.3,1.0532
392.31,1.0532
392.32,1.0532
392.33,1.0532
392.34,1.0532
392.35,1.0531
392.36,1.0531
392.37,1.0531
392.38,1.0531
392.39,1.0531
392.4,1.0531
392.41,1.0531
392.42,1.0531
392.43,1.053
392.44,1.053
392.45,1.053
392.46,1.053
392.47,1.053
392.48,1.053
392.49,1.053
392.5,1.0529
392.51,1.0529
392.52,1.0529
392.53,1.0529
392.54,1.0529
392.55,1.0529
392.56,1.0529
392.57,1.0529
392.58,1.0528
392.59,1.0528
392.6,1.0528
392.61,1.0528
392.62,1.0528
392.63,1.0528
392.64,1.0528
392.65,1.0527
392.66,1.0527
392.67,1.0527
392.68,1.0527
392.69,1.0527
392.7,1.0527
392.71,1.0527
392.72,1.0527
392.73,1.0526
392.74,1.0526
392.75,1.0526
392.76,1.0526
392.77,1.0526
392.78,1.0526
392.79,1.0526
392.8,1.0525
392.81,1.0525
392.82,1.0525
392.83,1.0525
392.84,1.0525
392.85,1.0525
392.86,1.0525
392.87,1.0525
392.88,1.0524
392.89,1.0524
392.9,1.0524
392.91,1.0524
392.92,1.0524
392.93,1.0524
392.94,1.0524
392.95,1.0524
392.96,1.0523
392.97,1.0523
392.98,1.0523
392.99,1.0523
393.0,1.0523
393.01,1.0523
393.02,1.0523
393.03,1.0522
393.04,1.0522
393.05,1.0522
393.06,1.0522
393.07,1.0522
393.08,1.0522
393.09,1.0522
393.1,1.0522
393.11,1.0521
393.12,1.0521
393.13,1.0521
393.14,1.0521
393.15,1.0521
393.16,1.0521
393.17,1.0521
393.18,1.052
393.19,1.052
393.2,1.052
393.21,1.052
393.22,1.052
393.23,1.052
393.24,1.052
393.25,1.052
393.26,1.0519
393.27,1.0519
393.28,1.0519
393.29,1.0519
393.3,1.0519
393.31,1.0519
393.32,1.0519
393.33,1.0519
393.34,1.0518
393.35,1.0518
393.36,1.0518
393.37,1.0518
393.38,1.0518
393.39,1.0518
393.4,1.0518
393.41,1.0517
393.42,1.0517
393.43,1.0517
393.44,1.0517
393.45,1.0517
393.46,1.0517
393.47,1.0517
393.48,1.0517
393.49,1.0516
393.5,1.0516
393.51,1.0516
393.52,1.0516
393.53,1.0516
393.54,1.0516
393.55,1.0516
393.56,1.0515
393.57,1.0515
393.58,1.0515
393.59,1.0515
393.6,1.0515
393.61,1.0515
393.62,1.0515
393.63,1.0515
393.64,1.0514
393.65,1.0514
393.66,1.0514
393.67,1.0514
393.68,1.0514
393.69,1.0514
393.7,1.0514
393.71,1.0514
393.72,1.0513
393.73,1.0513
393.74,1.0513
393.75,1.0513
393.76,1.0513
393.77,1.0513
393.78,1.0513
393.79,1.0512
393.8,1.0512
393.81,1.0512
393.82,1.0512
393.83,1.0512
393.84,1.0512
393.85,1.0512
393.86,1.0512
393.87,1.0511
393.88,1.0511
393.89,1.0511
393.9,1.0511
393.91,1.0511
393.92,1.0511
393.93,1.0511
393.94,1.051
393.95,1.051
393.96,1.051
393.97,1.051
393.98,1.051
393.99,1.051
394.0,1.051
394.01,1.051
394.02,1.0509
394.03,1.0509
394.04,1.0509
394.05,1.0509
394.06,1.0509
394.07,1.0509
394.08,1.0509
394.09,1.0509
394.1,1.0508
394.11,1.0508
394.12,1.0508
394.13,1.0508
394.14,1.0508
394.15,1.0508
394.16,1.0508
394.17,1.0507
394.18,1.0507
394.19,1.0507
394.2,1.0507
394.21,1.0507
394.22,1.0507
394.23,1.0507
394.24,1.0507
394.25,1.0506
394.26,1.0506
394.27,1.0506
394.28,1.0506
394.29,1.0506
394.3,1.0506
394.31,1.0506
394.32,1.0506
394.33,1.0505
394.34,1.0505
394.35,1.0505
394.36,1.0505
394.37,1.0505
394.38,1.0505
394.39,1.0505
394.4,1.0504
394.41,1.0504
394.42,1.0504
394.43,1.0504
394.44,1.0504
394.45,1.0504
394.46,1.0504
394.47,1.0504
394.48,1.0503
394.49,1.0503
394.5,1.0503
394.51,1.0503
394.52,1.0503
394.53,1.0503
394.54,1.0503
394.55,1.0503
394.56,1.0502
394.57,1.0502
394.58,1.0502
394.59,1.0502
394.6,1.0502
394.61,1.0502
394.62,1.0502
394.63,1.0501
394.64,1.0501
394.65,1.0501
394.66,1.0501
394.67,1.0501
394.68,1.0501
394.69,1.0501
394.7,1.0501
394.71,1.05
394.72,1.05
394.73,1.05
394.74,1.05
394.75,1.05
394.76,1.05
394.77,1.05
394.78,1.05
394.79,1.0499
394.8,1.0499
394.81,1.0499
394.82,1.0499
394.83,1.0499
394.84,1.0499
394.85,1.0499
394.86,1.0498
394.87,1.0498
394.88,1.0498
394.89,1.0498
394.9,1.0498
394.91,1.0498
394.92,1.0498
394.93,1.0498
394.94,1.0497
394.95,1.0497
394.96,1.0497
394.97,1.0497
394.98,1.0497
394.99,1.0497
395.0,1.0497
395.01,1.0497
395.02,1.0496
395.03,1.0496
395.04,1.0496
395.05,1.0496
395.06,1.0496
395.07,1.0496
395.08,1.0496
395.09,1.0495
395.1,1.0495
395.11,1.0495
395.12,1.0495
395.13,1.0495
395.14,1.0495
395.15,1.0495
395.16,1.0495
395.17,1.0494
395.18,1.0494
395.19,1.0494
395.2,1.0494
395.21,1.0494
395.22,1.0494
395.23,1.0494
395.24,1.0494
395.25,1.0493
395.26,1.0493
395.27,1.0493
395.28,1.0493
395.29,1.0493
395.3,1.0493
395.31,1.0493
395.32,1.0492
395.33,1.0492
395.34,1.0492
395.35,1.0492
395.36,1.0492
395.37,1.0492
395.38,1.0492
395.39,1.0492
395.4,1.0491
395.41,1.0491
395.42,1.0491
395.43,1.0491
395.44,1.0491
395.45,1.0491
395.46,1.0491
395.47,1.0491
395.48,1.049
395.49,1.049
395.5,1.049
395.51,1.049
395.52,1.049
395.53,1.049
395.54,1.049
395.55,1.0489
395.56,1.0489
395.57,1.0489
395.58,1.0489
395.59,1.0489
395.6,1.0489
395.61,1.0489
395.62,1.0489
395.63,1.0488
395.64,1.0488
395.65,1.0488
395.66,1.0488
395.67,1.0488
395.68,1.0488
395.69,1.0488
395.7,1.0488
395.71,1.0487
395.72,1.0487
395.73,1.0487
395.74,1.0487
395.75,1.0487
395.76,1.0487
395.77,1.0487
395.78,1.0487
395.79,1.0486
395.8,1.0486
395.81,1.0486
395.82,1.0486
395.83,1.0486
395.84,1.0486
395.85,1.0486
395.86,1.0485
395.87,1.0485
395.88,1.0485
395.89,1.0485
395.9,1.0485
395.91,1.0485
395.92,1.0485
395.93,1.0485
395.94,1.0484
395.95,1.0484
395.96,1.0484
395.97,1.0484
395.98,1.0484
395.99,1.0484
396.0,1.0484
396.01,1.0484
396.02,1.0483
396.03,1.0483
396.04,1.0483
396.05,1.0483
396.06,1.0483
396.07,1.0483
396.08,1.0483
396.09,1.0483
396.1,1.0482
396.11,1.0482
396.12,1.0482
396.13,1.0482
396.14,1.0482
396.15,1.0482
396.16,1.0482
396.17,1.0481
396.18,1.0481
396.19,1.0481
396.2,1.0481
396.21,1.0481
396.22,1.0481
396.23,1.0481
396.24,1.0481
396.25,1.048
396.26,1.048
396.27,1.048
396.28,1.048
396.29,1.048
396.3,1.048
396.31,1.048
396.32,1.048
396.33,1.0479
396.34,1.0479
396.35,1.0479
396.36,1.0479
396.37,1.0479
396.38,1.0479
396.39,1.0479
396.4,1.0478
396.41,1.0478
396.42,1.0478
396.43,1.0478
396.44,1.0478
396.45,1.0478
396.46,1.0478
396.47,1.0478
396.48,1.0477
396.49,1.0477
396.5,1.0477
396.51,1.0477
396.52,1.0477
396.53,1.0477
396.54,1.0477
396.55,1.0477
396.56,1.0476
396.57,1.0476
396.58,1.0476
396.59,1.0476
396.6,1.0476
396.61,1.0476
396.62,1.0476
396.63,1.0476
396.64,1.0475
396.65,1.0475
396.66,1.0475
396.67,1.0475
396.68,1.0475
396.69,1.0475
396.7,1.0475
396.71,1.0475
396.72,1.0474
396.73,1.0474
396.74,1.0474
396.75,1.0474
396.76,1.0474
396.77,1.0474
396.78,1.0474
396.79,1.0473
396.8,1.0473
396.81,1.0473
396.82,1.0473
396.83,1.0473
396.84,1.0473
396.85,1.0473
396.86,1.0473
396.87,1.0472
396.88,1.0472
396.89,1.0472
396.9,1.0472
396.91,1.0472
396.92,1.0472
396.93,1.0472
396.94,1.0472
396.95,1.0471
396.96,1.0471
396.97,1.0471
396.98,1.0471
396.99,1.0471
397.0,1.0471
397.01,1.0471
397.02,1.0471
397.03,1.047
397.04,1.047
397.05,1.047
397.06,1.047
397.07,1.047
397.08,1.047
397.09,1.047
397.1,1.0469
397.11,1.0469
397.12,1.0469
397.13,1.0469
397.14,1.0469
397.15,1.0469
397.16,1.0469
397.17,1.0469
397.18,1.0468
397.19,1.0468
397.2,1.0468
397.21,1.0468
397.22,1.0468
397.23,1.0468
397.24,1.0468
397.25,1.0468
397.26,1.0467
397.27,1.0467
397.28,1.0467
397.29,1.0467
397.3,1.0467
397.31,1.0467
397.32,1.0467
397.33,1.0467
397.34,1.0466
397.35,1.0466
397.36,1.0466
397.37,1.0466
397.38,1.0466
397.39,1.0466
397.4,1.0466
397.41,1.0466
397.42,1.0465
397.43,1.0465
397.44,1.0465
397.45,1.0465
397.46,1.0465
397.47,1.0465
397.48,1.0465
397.49,1.0464
397.5,1.0464
397.51,1.0464
397.52,1.0464
397.53,1.0464
397.54,1.0464
397.55,1.0464
397.56,1.0464
397.57,1.0463
397.58,1.0463
397.59,1.0463
397.6,1.0463
397.61,1.0463
397.62,1.0463
397.63,1.0463
397.64,1.0463
397.65,1.0462
397.66,1.0462
397.67,1.0462
397.68,1.0462
397.69,1.0462
397.7,1.0462
397.71,1.0462
397.72,1.0462
397.73,1.0461
397.74,1.0461
397.75,1.0461
397.76,1.0461
397.77,1.0461
397.78,1.0461
397.79,1.0461
397.8,1.0461
397.81,1.046
397.82,1.046
397.83,1.046
397.84,1.046
397.85,1.046
397.86,1.046
397.87,1.046
397.88,1.0459
397.89,1.0459
397.9,1.0459
397.91,1.0459
397.92,1.0459
397.93,1.0459
397.94,1.0459
397.95,1.0459
397.96,1.0458
397.97,1.0458
397.98,1.0458
397.99,1.0458
398.0,1.0458
398.01,1.0458
398.02,1.0458
398.03,1.0458
398.04,1.0457
398.05,1.0457
398.06,1.0457
398.07,1.0457
398.08,1.0457
398.09,1.0457
398.1,1.0457
398.11,1.0457
398.12,1.0456
398.13,1.0456
398.14,1.0456
398.15,1.0456
398.16,1.0456
398.17,1.0456
398.18,1.0456
398.19,1.0456
398.2,1.0455
398.21,1.0455
398.22,1.0455
398.23,1.0455
398.24,1.0455
398.25,1.0455
398.26,1.0455
398.27,1.0455
398.28,1.0454
398.29,1.0454
398.3,1.0454
398.31,1.0454
398.32,1.0454
398.33,1.0454
398.34,1.0454
398.35,1.0453
398.36,1.0453
398.37,1.0453
398.38,1.0453
398.39,1.0453
398.4,1.0453
398.41,1.0453
398.42,1.0453
398.43,1.0452
398.44,1.0452
398.45,1.0452
398.46,1.0452
398.47,1.0452
398.48,1.0452
398.49,1.0452
398.5,1.0452
398.51,1.0451
398.52,1.0451
398.53,1.0451
398.54,1.0451
398.55,1.0451
398.56,1.0451
398.57,1.0451
398.58,1.0451
398.59,1.045
398.6,1.045
398.61,1.045
398.62,1.045
398.63,1.045
398.64,1.045
398.65,1.045
398.66,1.045
398.67,1.0449
398.68,1.0449
398.69,1.0449
398.7,1.0449
398.71,1.0449
398.72,1.0449
398.73,1.0449
398.74,1.0449
398.75,1.0448
398.76,1.0448
398.77,1.0448
398.78,1.0448
398.79,1.0448
398.8,1.0448
398.81,1.0448
398.82,1.0448
398.83,1.0447
398.84,1.0447
398.85,1.0447
398.86,1.0447
398.87,1.0447
398.88,1.0447
398.89,1.0447
398.9,1.0447
398.91,1.0446
398.92,1.0446
398.93,1.0446
398.94,1.0446
398.95,1.0446
398.96,1.0446
398.97,1.0446
398.98,1.0445
398.99,1.0445
399.0,1.0445
399.01,1.0445
399.02,1.0445
399.03,1.0445
399.04,1.0445
399.05,1.0445
399.06,1.0444
399.07,1.0444
399.08,1.0444
399.09,1.0444
399.1,1.0444
399.11,1.0444
399.12,1.0444
399.13,1.0444
399.14,1.0443
399.15,1.0443
399.16,1.0443
399.17,1.0443
399.18,1.0443
399.19,1.0443
399.2,1.0443
399.21,1.0443
399.22,1.0442
399.23,1.0442
399.24,1.0442
399.25,1.0442
399.26,1.0442
399.27,1.0442
399.28,1.0442
399.29,1.0442
399.3,1.0441
399.31,1.0441
399.32,1.0441
399.33,1.0441
399.34,1.0441
399.35,1.0441
399.36,1.0441
399.37,1.0441
399.38,1.044
399.39,1.044
399.4,1.044
399.41,1.044
399.42,1.044
399.43,1.044
399.44,1.044
399.45,1.044
399.46,1.0439
399.47,1.0439
399.48,1.0439
399.49,1.0439
399.5,1.0439
399.51,1.0439
399.52,1.0439
399.53,1.0439
399.54,1.0438
399.55,1.0438
399.56,1.0438
399.57,1.0438
399.58,1.0438
399.59,1.0438
399.6,1.0438
399.61,1.0438
399.62,1.0437
399.63,1.0437
399.64,1.0437
399.65,1.0437
399.66,1.0437
399.67,1.0437
399.68,1.0437
399.69,1.0437
399.7,1.0436
399.71,1.0436
399.72,1.0436
399.73,1.0436
399.74,1.0436
399.75,1.0436
399.76,1.0436
399.77,1.0436
399.78,1.0435
399.79,1.0435
399.8,1.0435
399.81,1.0435
399.82,1.0435
399.83,1.0435
399.84,1.0435
399.85,1.0434
399.86,1.0434
399.87,1.0434
399.88,1.0434
399.89,1.0434
399.9,1.0434
399.91,1.0434
399.92,1.0434
399.93,1.0433
399.94,1.0433
399.95,1.0433
399.96,1.0433
399.97,1.0433
399.98,1.0433
399.99,1.0433
400.0,1.0433
400.01,1.0432
400.02,1.0432
400.03,1.0432
400.04,1.0432
400.05,1.0432
400.06,1.0432
400.07,1.0432
400.08,1.0432
400.09,1.0431
400.1,1.0431
400.11,1.0431
400.12,1.0431
400.13,1.0431
400.14,1.0431
400.15,1.0431
400.16,1.0431
400.17,1.043
400.18,1.043
400.19,1.043
400.2,1.043
400.21,1.043
400.22,1.043
400.23,1.043
400.24,1.043
400.25,1.0429
400.26,1.0429
400.27,1.0429
400.28,1.0429
400.29,1.0429
400.3,1.0429
400.31,1.0429
400.32,1.0429
400.33,1.0428
400.34,1.0428
400.35,1.0428
400.36,1.0428
400.37,1.0428
400.38,1.0428
400.39,1.0428
400.4,1.0428
400.41,1.0427
400.42,1.0427
400.43,1.0427
400.44,1.0427
400.45,1.0427
400.46,1.0427
400.47,1.0427
400.48,1.0427
400.49,1.0426
400.5,1.0426
400.51,1.0426
400.52,1.0426
400.53,1.0426
400.54,1.0426
400.55,1.0426
400.56,1.0426
400.57,1.0425
400.58,1.0425
400.59,1.0425
400.6,1.0425
400.61,1.0425
400.62,1.0425
400.63,1.0425
400.64,1.0425
400.65,1.0424
400.66,1.0424
400.67,1.0424
400.68,1.0424
400.69,1.0424
400.7,1.0424
400.71,1.0424
400.72,1.0424
400.73,1.0423
400.74,1.0423
400.75,1.0423
400.76,1.0423
400.77,1.0423
400.78,1.0423
400.79,1.0423
400.8,1.0423
400.81,1.0422
400.82,1.0422
400.83,1.0422
400.84,1.0422
400.85,1.0422
400.86,1.0422
400.87,1.0422
400.88,1.0422
400.89,1.0421
400.9,1.0421
400.91,1.0421
400.92,1.0421
400.93,1.0421
400.94,1.0421
400.95,1.0421
400.96,1.0421
400.97,1.042
400.98,1.042
400.99,1.042
401.0,1.042
401.01,1.042
401.02,1.042
401.03,1.042
401.04,1.042
401.05,1.0419
401.06,1.0419
401.07,1.0419
401.08,1.0419
401.09,1.0419
401.1,1.0419
401.11,1.0419
401.12,1.0419
401.13,1.0418
401.14,1.0418
401.15,1.0418
401.16,1.0418
401.17,1.0418
401.18,1.0418
401.19,1.0418
401.2,1.0418
401.21,1.0417
401.22,1.0417
401.23,1.0417
401.24,1.0417
401.25,1.0417
401.26,1.0417
401.27,1.0417
401.28,1.0417
401.29,1.0416
401.3,1.0416
401.31,1.0416
401.32,1.0416
401.33,1.0416
401.34,1.0416
401.35,1.0416
401.36,1.0416
401.37,1.0415
401.38,1.0415
401.39,1.0415
401.4,1.0415
401.41,1.0415
401.42,1.0415
401.43,1.0415
401.44,1.0415
401.45,1.0414
401.46,1.0414
401.47,1.0414
401.48,1.0414
401.49,1.0414
401.5,1.0414
401.51,1.0414
401.52,1.0414
401.53,1.0413
401.54,1.0413
401.55,1.0413
401.56,1.0413
401.57,1.0413
401.58,1.0413
401.59,1.0413
401.6,1.0413
401.61,1.0412
401.62,1.0412
401.63,1.0412
401.64,1.0412
401.65,1.0412
401.66,1.0412
401.67,1.0412
401.68,1.0412
401.69,1.0411
401.7,1.0411
401.71,1.0411
401.72,1.0411
401.73,1.0411
401.74,1.0411
401.75,1.0411
401.76,1.0411
401.77,1.041
401.78,1.041
401.79,1.041
401.8,1.041
401.81,1.041
401.82,1.041
401.83,1.041
401.84,1.041
401.85,1.0409
401.86,1.0409
401.87,1.0409
401.88,1.0409
401.89,1.0409
401.9,1.0409
401.91,1.0409
401.92,1.0409
401.93,1.0408
401.94,1.0408
401.95,1.0408
401.96,1.0408
401.97,1.0408
401.98,1.0408
401.99,1.0408
402.0,1.0408
402.01,1.0408
402.02,1.0407
402.03,1.0407
402.04,1.0407
402.05,1.0407
402.06,1.0407
402.07,1.0407
402.08,1.0407
402.09,1.0407
402.1,1.0406
402.11,1.0406
402.12,1.0406
402.13,1.0406
402.14,1.0406
402.15,1.0406
402.16,1.0406
402.17,1.0406
402.18,1.0405
402.19,1.0405
402.2,1.0405
402.21,1.0405
402.22,1.0405
402.23,1.0405
402.24,1.0405
402.25,1.0405
402.26,1.0404
402.27,1.0404
402.28,1.0404
402.29,1.0404
402.3,1.0404
402.31,1.0404
402.32,1.0404
402.33,1.0404
402.34,1.0403
402.35,1.0403
402.36,1.0403
402.37,1.0403
402.38,1.0403
402.39,1.0403
402.4,1.0403
402.41,1.0403
402.42,1.0402
402.43,1.0402
402.44,1.0402
402.45,1.0402
402.46,1.0402
402.47,1.0402
402.48,1.0402
402.49,1.0402
402.5,1.0401
402.51,1.0401
402.52,1.0401
402.53,1.0401
402.54,1.0401
402.55,1.0401
402.56,1.0401
402.57,1.0401
402.58,1.04
402.59,1.04
402.6,1.04
402.61,1.04
402.62,1.04
402.63,1.04
402.64,1.04
402.65,1.04
402.66,1.0399
402.67,1.0399
402.68,1.0399
402.69,1.0399
402.7,1.0399
402.71,1.0399
402.72,1.0399
402.73,1.0399
402.74,1.0398
402.75,1.0398
402.76,1.0398
402.77,1.0398
402.78,1.0398
402.79,1.0398
402.8,1.0398
402.81,1.0398
402.82,1.0397
402.83,1.0397
402.84,1.0397
402.85,1.0397
402.86,1.0397
402.87,1.0397
402.88,1.0397
402.89,1.0397
402.9,1.0397
402.91,1.0396
402.92,1.0396
402.93,1.0396
402.94,1.0396
402.95,1.0396
402.96,1.0396
402.97,1.0396
402.98,1.0396
402.99,1.0395
403.0,1.0395
403.01,1.0395
403.02,1.0395
403.03,1.0395
403.04,1.0395
403.05,1.0395
403.06,1.0395
403.07,1.0394
403.08,1.0394
403.09,1.0394
403.1,1.0394
403.11,1.0394
403.12,1.0394
403.13,1.0394
403.14,1.0394
403.15,1.0393
403.16,1.0393
403.17,1.0393
403.18,1.0393
403.19,1.0393
403.2,1.0393
403.21,1.0393
403.22,1.0393
403.23,1.0392
403.24,1.0392
403.25,1.0392
403.26,1.0392
403.27,1.0392
403.28,1.0392
403.29,1.0392
403.3,1.0392
403.31,1.0391
403.32,1.0391
403.33,1.0391
403.34,1.0391
403.35,1.0391
403.36,1.0391
403.37,1.0391
403.38,1.0391
403.39,1.039
403.4,1.039
403.41,1.039
403.42,1.039
403.43,1.039
403.44,1.039
403.45,1.039
403.46,1.039
403.47,1.039
403.48,1.0389
403.49,1.0389
403.5,1.0389
403.51,1.0389
403.52,1.0389
403.53,1.0389
403.54,1.0389
403.55,1.0389
403.56,1.0388
403.57,1.0388
403.58,1.0388
403.59,1.0388
403.6,1.0388
403.61,1.0388
403.62,1.0388
403.63,1.0388
403.64,1.0387
403.65,1.0387
403.66,1.0387
403.67,1.0387
403.68,1.0387
403.69,1.0387
403.7,1.0387
403.71,1.0387
403.72,1.0386
403.73,1.0386
403.74,1.0386
403.75,1.0386
403.76,1.0386
403.77,1.0386
403.78,1.0386
403.79,1.0386
403.8,1.0385
403.81,1.0385
403.82,1.0385
403.83,1.0385
403.84,1.0385
403.85,1.0385
403.86,1.0385
403.87,1.0385
403.88,1.0384
403.89,1.0384
403.9,1.0384
403.91,1.0384
403.92,1.0384
403.93,1.0384
403.94,1.0384
403.95,1.0384
403.96,1.0384
403.97,1.0383
403.98,1.0383
403.99,1.0383
404.0,1.0383
404.01,1.0383
404.02,1.0383
404.03,1.0383
404.04,1.0383
404.05,1.0382
404.06,1.0382
404.07,1.0382
404.08,1.0382
404.09,1.0382
404.1,1.0382
404.11,1.0382
404.12,1.0382
404.13,1.0381
404.14,1.0381
404.15,1.0381
404.16,1.0381
404.17,1.0381
404.18,1.0381
404.19,1.0381
404.2,1.0381
404.21,1.038
404.22,1.038
404.23,1.038
404.24,1.038
404.25,1.038
404.26,1.038
404.27,1.038
404.28,1.038
404.29,1.0379
404.3,1.0379
404.31,1.0379
404.32,1.0379
404.33,1.0379
404.34,1.0379
404.35,1.0379
404.36,1.0379
404.37,1.0379
404.38,1.0378
404.39,1.0378
404.4,1.0378
404.41,1.0378
404.42,1.0378
404.43,1.0378
404.44,1.0378
404.45,1.0378
404.46,1.0377
404.47,1.0377
404.48,1.0377
404.49,1.0377
404.5,1.0377
404.51,1.0377
404.52,1.0377
404.53,1.0377
404.54,1.0376
404.55,1.0376
404.56,1.0376
404.57,1.0376
404.58,1.0376
404.59,1.0376
404.6,1.0376
404.61,1.0376
404.62,1.0375
404.63,1.0375
404.64,1.0375
404.65,1.0375
404.66,1.0375
404.67,1.0375
404.68,1.0375
404.69,1.0375
404.7,1.0374
404.71,1.0374
404.72,1.0374
404.73,1.0374
404.74,1.0374
404.75,1.0374
404.76,1.0374
404.77,1.0374
404.78,1.0374
404.79,1.0373
404.8,1.0373
404.81,1.0373
404.82,1.0373
404.83,1.0373
404.84,1.0373
404.85,1.0373
404.86,1.0373
404.87,1.0372
404.88,1.0372
404.89,1.0372
404.9,1.0372
404.91,1.0372
404.92,1.0372
404.93,1.0372
404.94,1.0372
404.95,1.0371
404.96,1.0371
404.97,1.0371
404.98,1.0371
404.99,1.0371
405.0,1.0371
405.01,1.0371
405.02,1.0371
405.03,1.037
405.04,1.037
405.05,1.037
405.06,1.037
405.07,1.037
405.08,1.037
405.09,1.037
405.1,1.037
405.11,1.037
405.12,1.0369
405.13,1.0369
405.14,1.0369
405.15,1.0369
405.16,1.0369
405.17,1.0369
405.18,1.0369
405.19,1.0369
405.2,1.0368
405.21,1.0368
405.22,1.0368
405.23,1.0368
405.24,1.0368
405.25,1.0368
405.26,1.0368
405.27,1.0368
405.28,1.0367
405.29,1.0367
405.3,1.0367
405.31,1.0367
405.32,1.0367
405.33,1.0367
405.34,1.0367
405.35,1.0367
405.36,1.0367
405.37,1.0366
405.38,1.0366
405.39,1.0366
405.4,1.0366
405.41,1.0366
405.42,1.0366
405.43,1.0366
405.44,1.0366
405.45,1.0365
405.46,1.0365
405.47,1.0365
405.48,1.0365
405.49,1.0365
405.5,1.0365
405.51,1.0365
405.52,1.0365
405.53,1.0364
405.54,1.0364
405.55,1.0364
405.56,1.0364
405.57,1.0364
405.58,1.0364
405.59,1.0364
405.6,1.0364
405.61,1.0363
405.62,1.0363
405.63,1.0363
405.64,1.0363
405.65,1.0363
405.66,1.0363
405.67,1.0363
405.68,1.0363
405.69,1.0363
405.7,1.0362
405.71,1.0362
405.72,1.0362
405.73,1.0362
405.74,1.0362
405.75,1.0362
405.76,1.0362
405.77,1.0362
405.78,1.0361
405.79,1.0361
405.8,1.0361
405.81,1.0361
405.82,1.0361
405.83,1.0361
405.84,1.0361
405.85,1.0361
405.86,1.036
405.87,1.036
405.88,1.036
405.89,1.036
405.9,1.036
405.91,1.036
405.92,1.036
405.93,1.036
405.94,1.036
405.95,1.0359
405.96,1.0359
405.97,1.0359
405.98,1.0359
405.99,1.0359
406.0,1.0359
406.01,1.0359
406.02,1.0359
406.03,1.0358
406.04,1.0358
406.05,1.0358
406.06,1.0358
406.07,1.0358
406.08,1.0358
406.09,1.0358
406.1,1.0358
406.11,1.0357
406.12,1.0357
406.13,1.0357
406.14,1.0357
406.15,1.0357
406.16,1.0357
406.17,1.0357
406.18,1.0357
406.19,1.0357
406.2,1.0356
406.21,1.0356
406.22,1.0356
406.23,1.0356
406.24,1.0356
